Time (Sec);S1;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S5;S7;S9;
4.500666666666539;19160.0;999.9454320000101;999.9389256000102;999.9422288000102;999.9454320000102;999.9454320000102;999.9454320000102;999.9422288000102;999.9420000000102;999.9420000000102;999.9454320000102;999.9488640000102;999.9488640000102;999.9454320000102;999.9456768000102;999.9488640000102;999.9454320000102;999.9420000000102;999.9420000000102;999.9495664000102;999.9461344000102;999.9491088000102;
4.600339999999881;19160.0;999.9445320000103;999.9380256000104;999.9412288000104;999.9445320000104;999.9445320000104;999.9445320000104;999.9413288000104;999.9411000000105;999.9411000000105;999.9445320000104;999.9479640000104;999.9479640000104;999.9445320000104;999.9447768000105;999.9479640000104;999.9445320000104;999.9410000000105;999.9411000000105;999.9486664000104;999.9452344000105;999.9482088000104;
4.7003399999998905;19160.0;999.9435320000106;999.9371256000106;999.9403288000107;999.9435320000107;999.9435320000107;999.9435320000107;999.9403288000107;999.9401000000107;999.9401000000107;999.9435320000107;999.9470640000106;999.9470640000106;999.9435320000107;999.9437768000107;999.9470640000106;999.9435320000107;999.9401000000107;999.9401000000107;999.9477664000107;999.9442344000107;999.9473088000107;
4.800666666666568;19160.0;999.9426320000108;999.9362256000109;999.9394288000109;999.9426320000109;999.9426320000109;999.9426320000109;999.9394288000109;999.9392000000109;999.9392000000109;999.9426320000109;999.9460640000109;999.9460640000109;999.9426320000109;999.9428768000109;999.9460640000109;999.9426320000109;999.9392000000109;999.9392000000109;999.9467664000109;999.9433344000109;999.9463088000109;
4.906666666666577;19160.0;999.941732000011;999.9352256000111;999.9385288000111;999.9417320000111;999.9417320000111;999.9417320000111;999.9385288000111;999.9383000000112;999.9383000000112;999.9417320000111;999.9451640000111;999.9451640000111;999.9417320000111;999.9419768000112;999.9451640000111;999.9417320000111;999.9383000000112;999.9383000000112;999.9458664000111;999.9424344000112;999.9454088000111;
5.00000000000005;19160.0;999.9408320000113;999.9344256000113;999.9376288000113;999.9408320000114;999.9408320000114;999.9408320000114;999.9376288000113;999.9374000000114;999.9374000000114;999.9408320000114;999.9442640000113;999.9442640000113;999.9408320000114;999.9410768000114;999.9442640000113;999.9408320000114;999.9374000000114;999.9374000000114;999.9449664000114;999.9415344000114;999.9445088000114;
5.104666666666595;19160.0;999.9399320000115;999.9334256000116;999.9367288000116;999.9399320000116;999.9399320000116;999.9399320000116;999.9367288000116;999.9365000000116;999.9365000000116;999.9399320000116;999.9433640000116;999.9433640000116;999.9399320000116;999.9401768000116;999.9433640000116;999.9399320000116;999.9365000000116;999.9365000000116;999.9440664000116;999.9406344000116;999.9436088000116;
5.203666666666603;19160.0;999.9390320000117;999.9325256000118;999.9358288000118;999.9390320000118;999.9390320000118;999.9390320000118;999.9358288000118;999.9356000000118;999.9356000000118;999.9390320000118;999.9424640000118;999.9424640000118;999.9390320000118;999.9392768000118;999.9424640000118;999.9390320000118;999.9356000000118;999.9356000000118;999.9431664000118;999.9397344000118;999.9427088000118;
5.302666666666612;19160.0;999.9381320000119;999.931625600012;999.934928800012;999.938132000012;999.938132000012;999.938132000012;999.934928800012;999.9347000000121;999.9347000000121;999.938132000012;999.941564000012;999.941564000012;999.938132000012;999.9383768000121;999.941564000012;999.938132000012;999.9347000000121;999.9347000000121;999.942266400012;999.9388344000121;999.941808800012;
5.401666666666621;19160.0;999.9372320000122;999.9307256000122;999.9340288000122;999.9372320000123;999.9372320000123;999.9372320000123;999.9340288000122;999.9338000000123;999.9338000000123;999.9372320000123;999.9406640000122;999.9406640000122;999.9372320000123;999.9374768000123;999.9406640000122;999.9372320000123;999.9338000000123;999.9338000000123;999.9413664000123;999.9379344000123;999.9409088000123;
5.50066666666663;19160.0;999.9363320000124;999.9298256000125;999.9331288000125;999.9363320000125;999.9363320000125;999.9363320000125;999.9331288000125;999.9329000000125;999.9329000000125;999.9363320000125;999.9397640000125;999.9397640000125;999.9363320000125;999.9365768000125;999.9397640000125;999.9363320000125;999.9329000000125;999.9329000000125;999.9404664000125;999.9370344000125;999.9400088000125;
5.60066666666664;19160.0;999.9354320000126;999.9289256000127;999.9322288000127;999.9354320000127;999.9354320000127;999.9354320000127;999.9322288000127;999.9320000000127;999.9320000000127;999.9354320000127;999.9388640000127;999.9388640000127;999.9354320000127;999.9356768000127;999.9388640000127;999.9354320000127;999.9320000000127;999.9320000000127;999.9395664000127;999.9361344000127;999.9391088000127;
